publish_date,title,clean_text
2019-03-24,Death toll from Cyclone Idai rises as UK flies aid to 1.8 million people,"Authorities in Mozambique say 446 people have died after Cyclone Idai hit southern Africa more than a week ago.
Nearly 110,000 people are now in camps as rescue efforts wind down, environment minister Celso Correia said.
Aid workers across the vast region are now bracing for the spread of disease.
‘We’ll have cholera for sure,’ Mr Correia said, though no cases have yet been confirmed.
It’s estimated that that 1.8 million people have been affected by the cyclone in Mozambique, with hundreds of deaths also reported in Malawi and Zimbabwe.
Up to 20 tonnes of UK aid will be delivered to help those caught up in the devastation, including solar lanterns, water purifiers and shelter kits, the Ministry of Defence said.
At least 17,400 homes have been destroyed by the cyclone, a large scale rotating air mass, and the subsequent flooding it caused.
Sebastian Rhodes Stampa, deputy director of the UN Humanitarian operation, called the scale of the devastation ‘extraordinary’, as the land had already been saturated by earlier rains before the cyclone hit.
‘No government in the world can respond alone in these circumstances,’ he said.
Unicef’s executive director Henrietta Fore said it is a ‘race against time to help and protect children’ affected.
She tweeted: ‘We’re assisting those sheltering in schools, setting up emergency medical tents, helping reunite separated families, and looking after orphaned children.
‘Things will get worse before it gets better.’
This week thousands of people made the grim voyage toward the city of Beira in Mozambique, which although heavily damaged is now a centre for rescue efforts.
Some walked along roads carved away by the raging waters while others were ferried by local fishermen.
Those who reach Beira with their few remaining possessions are at extreme risk of waterborne diseases.
‘The situation is simply horrendous, there is no other way to describe it,’ Elhadj As Sy from the International Federation of Red Cross and Red Crescent Societiest said, after touring transit camps for the growing number of displaced.
‘Three thousand people who are living in a school that has 15 classrooms and six – only six – toilets. You can imagine how much we are sitting on a water and sanitation ticking bomb.’
An RAF aircraft will help provide relief for the 37,500 people in need of urgent shelter when it departs for Mozambique today.
Defence Secretary Gavin Williamson said: ‘Our partners across the globe can count on our Armed Forces to lend a helping hand in times of need, which is why are sending an RAF aircraft to assist with the aid relief.’
The UK is also sending forklift trucks and other equipment to help quickly unload aid from planes and cut the time it takes to get relief items to those in need, International Development Secretary Penny Mordaunt said.
That flight, which is scheduled to leave from Doncaster-Sheffield airport for Maputo in Mozambique on Sunday, is in addition to a flight containing more than 7,500 shelter kits and 100 family tents which arrived in the country last week.
Ms Mordaunt said: ‘The UK Government was one of the first to respond to this crisis and is currently the biggest global donor to the response.
‘It is doing all it can to provide life-saving help to the hundreds of thousands of people left homeless or without food by this devastating cyclone.’
Got a story for Metro.co.uk?
Get in touch with our news team by emailing us at webnews@metro.co.uk. For more stories like this, check our news page."
2019-03-24,Death toll of Cyclone Idai rises to more than 700,"More than 700 people have been confirmed dead as a result of Cyclone Idai, officials said.
Across Mozambique, Zimbabwe and Malawi the death toll has risen to 732, government and United Nations said.
The storm has wreaked havoc after battering the Mozambican port city of Beria on March 14, before moving inland towards Zimbabwe and Milawe.
Homes have been flattened during the storm, as well as road and bridges damaged.
Rescue workers are now starting the desperate search for people, as well as trying to help hundreds more.
Cases of cholera have been reported in Beira, adding the danger of deadly illnesses to people who are scrambling to find food, water and shelter, the International Federation of the Red Cross and Red Crescent Societies said.
""We'll have cholera for sure,"" Environment minister Celso Correia said, though no cases have yet been confirmed.
Heavy rains also washed away agricultural lands, leaving many with nothing to harvest.
On Mozambique the death toll currently stands at 417, with 1,400 feared injured. In Zimbabwe, 259 have been killed and 200 injured, and in Malaqi 56 have been killed, with 577 injured.
Sebastian Rhodes Stampa, deputy director of the UN Humanitarian operation, called the scale of the devastation ""extraordinary"" - not only because of the cyclone and flooding but the fact that the land already had been saturated by earlier rains.
A huge number of aid assets are now in Mozambique, Mr Stampa said.
""No government in the world can respond alone in these circumstances,"" he said."
2019-03-24,"Thousands Stranded After Cyclone Idai, UN Agency Says","The International Organisation for Migration (IOM), a United Nations agency, says thousands of people including women and children are stranded in tropical zones without bridges or accessible roads.
IOM which has joined the response to deadly Cyclone Idai, which has taken hundreds of lives across Zimbabwe, Mozambique and Malawi, said conditions are challenging everywhere, after the cyclone made landfall on March 15.
Mozambique’s official death toll from Cyclone Idai’s landfall has reportedly risen to at least 202 persons, but that number is expected to increase in the days ahead. The government expects the toll of fatalities to surpass one thousand.
Mozambique’s government estimates that some 400,000 are internally displaced at this time and has declared a state of emergency and three days of mourning.
Shelter materials from the U.K.’s DFID, including 7,550 shelter kits and 100 family tents sufficient for 38,000 people and five multipurpose tents, 1,000 plastic sheets and 500 shelter repair kits from Swiss Humanitarian Aid, arrived in Maputo, Tuesday, with hopes to fly that emergency aid on to the coastal city of Beira, 930km north of the capitol. There, over a million Mozambiquans have been without power.
IOM Mozambique Chief of Mission, Katharina Schnoering, said ‘’the situation is very bad. The damage is quite serious. It Is very difficult to get a clear overview of what is going on. There are many communications issues, there’s no power in Beira. There is no road access because the Buzi River came up and washed out the road.’’
Schnoering added that she has four IOM staff in Beira now, working with the government to establish settlements for internally displaced persons. ‘’Shelter, food and medical supplies are the priorities’’, she explained.
In Chimanimani, Zimbabwe, where over 9,000 people have been affected, at least four bridges have been washed away. The count of casualties is much worse: at least 64 deaths have been confirmed as well as 100 injuries— some 217 are missing. Bodies of the deceased are being kept outside Chimanimani’s mortuary which is now full. Authorities confirmed that 145 homes were swept away.
IOM Zimbabwe has dispatched 1,000 tarpaulins and 200 non-food Item kits as part of its initial response. Joint rapid needs’ assessments with partnering UN and government agencies began on Monday, March 18, covering the Chimanimani, Chipinge, Mutare, Nyanga and Buhera districts.
In Malawi, IOM is aware of 56 confirmed deaths and has identified approximately 23,000 Internally Displaced Persons in the districts of Nsanje and Phalombe, with further displaced population counts pending from the Balaka, Machinga, Mangochi and Zomba districts, where needs assessments will start tomorrow, 21 March 2019 and end on Monday, 25 March 2019.
Countrywide, IOM estimates some 739,800 people have been affected, including more than 75,900 displaced. Some 56 deaths and 577 injuries have been recorded, according to the Government of Malawi.
According to the Head of Office for IOM Malawi, Mpilo Nkomo, ‘’the greatest need we have seen on the ground is for shelter and NFIs for 23,000 people, we’ve also noted an urgent need for food, for 5,905 displaced households in the two districts of Phalombe and Nsanje in the Southern Region of Malawi.
‘’Communications have not been affected that much… people are able to communicate. The challenge here is the persistent rainfall, since the beginning of March. A number of families have been displaced. Many are seeking shelters in schools.’’
Nkomo thanked IOM Geneva for the release of $75,000 in emergency funds. The three IOM units in Malawi, Mozambique and Zimbabwe are, with the support of Regional Office Pretoria Emergency Unit and DOE Geneva HQ jointly working on a sub-regional appeals for more aid from the international humanitarian community."
2019-03-24,The aftermath of Cyclone Idai,"Cyclone Idai: What the aftermath looks like
As the official death toll continues to rise, the trail of destruction has left thousands in Mozambique stranded and homeless.
BBC reporter Pumza Fihlani tells us what she's seen.
As the official death toll continues to rise, the trail of destruction has left thousands in Mozambique stranded and homeless.
BBC reporter Pumza Fihlani tells us what she's seen."
2019-03-24,"Cyclone Idai toll rises as authorities race to beat malaria, cholera","This was published 7 years ago
Cyclone Idai toll rises as authorities race to beat malaria, cholera
Beira, Mozambique: Cyclone Idai's death toll has risen above 750 in the three southern African countries the storm hit 10 days ago, as workers restore electricity, water and try to prevent outbreak of cholera.
In Mozambique the number of dead has risen to 446 while there are 259 dead in Zimbabwe and at least 56 dead in Malawi for a three-nation total of 761.
All numbers for deaths are still preliminary, warned Mozambique's Environment Minister Celso Correia. As flood waters recede and more bodies are discovered, the final death toll in Mozambique alone could be above the early estimate of 1000 made by the country's President a few days after the cyclone hit, said aid workers.
Nearly 110,000 people are now in camps more than a week after Cyclone Idai hit, said Correia, the government's emergency coordinator. As efforts to rescue people trapped by the floods wind down, aid workers across the vast region are bracing for the spread of disease.
""We'll have cholera for sure,"" Correia said at a press briefing, saying a centre to respond to cholera has been set up in Beira though no cases have yet been confirmed.
Beira is working to return basic services, he said. Electricity has been restored to water pumping and treatment stations by the government water agency, so Beira and the nearby city of Dondo are getting clean water, he said. Electricity has been restored to part of Beira and the port and railway line have re-opened, he said.
Repairs and bypasses are being built to the main road, EN6, which links Beira to the rest of Mozambique and the road should open Monday, said Correia. The restored road connection will allow larger deliveries of food, medicines and other essential supplies to be to be brought to Beira and to flooded areas like Nhamatanda, west of the city.
""People are already going,"" the environment minister said of the newly accessible road.
Malaria is another looming health problem that the minister said was unavoidable because large expanses of standing water encourage the spread of malaria-carrying mosquitoes.
Asked about his country's current corruption scandal and whether the diversion of money has hurt the rescue efforts, Correia bristled, saying the government's focus now is on saving lives.
""We are doing everything to fight corruption,"" he said. ""It's systematic, up to the top,"" he said of the anti-graft drive.
Two large field hospitals and water purification systems were on the way, joining a wide-ranging effort that includes drones to scout out areas in need across the landscape of central Mozambique, said Sebastian Rhodes Stampa, deputy director of the UN Humanitarian operation.
The scale of the devastation is extraordinary not only because of the cyclone and flooding but because the land had already had been saturated by earlier rains, he said.
A huge number of aid assets are now in Mozambique, Stampa said: ""No government in the world can respond alone in these circumstances.""
AP"
2019-03-24,Cyclone Idai death toll rises to more than 750,"Cyclone Idai death toll rises to more than 750
Mozambique’s environment minister has warned an outbreak of cholera is now likely.
Cyclone Idai’s death toll has risen above 750 in the three southern African countries hit 10 days ago by the storm as workers restore electricity and try to prevent the outbreak of cholera.
In Mozambique, the number of dead has risen to 446, while there are 259 dead in Zimbabwe and at least 56 dead in Malawi for a three-nation total of 761.
All numbers for deaths are still preliminary, Mozambique’s Environment Minister Celso Correia warned.
As floodwaters recede and more bodies are discovered, the final death toll in Mozambique alone could be above the early estimate of 1,000 made by the country’s president a few days after the cyclone hit, aid workers said.
Nearly 110,000 people are now in camps more than a week after Cyclone Idai hit, Mr Correia, the government’s emergency coordinator, said.
As efforts to rescue people trapped by the floods wind down, aid workers across the vast region are bracing for the spread of disease.
“We’ll have cholera for sure,” Mr Correia said at a press briefing, saying a centre to respond to the disease has been set up in Beira although no cases been confirmed as yet.
Beira is working to return basic services, he said.
Mr Correia confirmed electricity has been restored to water pumping and treatment stations by the government water agency so Beira and the nearby city of Dondo are getting clean water.
He said the port and railway line have reopened, while repairs and bypasses are being built to the main road, EN6, and it should reopen on Monday.
The restored road connection will allow larger deliveries of food, medicines and other essential supplies to be to be brought to Beira and to flooded areas like Nhamatanda, west of the city.
“People are already going,” the environment minister said of the newly accessible road.
Malaria is another looming health problem the minister said was “unavoidable” because large expanses of standing water encourage the spread of malaria-carrying mosquitoes.
Asked about his country’s current corruption scandal and whether the diversion of money has hurt the rescue efforts, Mr Correia bristled, saying the government’s focus now is on saving lives.
“We are doing everything to fight corruption,” he said.
“It’s systematic, up to the top,” he said of the anti-graft drive.
Two large field hospitals and water purification systems were on the way, joining a wide-ranging effort that includes drones to scout out areas in need across the landscape of central Mozambique, Sebastian Rhodes Stampa, deputy director of the UN’s humanitarian operation, said.
The scale of the devastation is “extraordinary” not only because of the cyclone and flooding but because the land had already had been saturated by earlier rains, he said.
A huge number of aid assets are now in Mozambique and Mr Stampa said: “No government in the world can respond alone in these circumstances.”"
2019-03-24,"Cyclone Idai toll rises as authorities race to beat malaria, cholera","This was published 7 years ago
Cyclone Idai toll rises as authorities race to beat malaria, cholera
Beira, Mozambique: Cyclone Idai's death toll has risen above 750 in the three southern African countries the storm hit 10 days ago, as workers restore electricity, water and try to prevent outbreak of cholera.
In Mozambique the number of dead has risen to 446 while there are 259 dead in Zimbabwe and at least 56 dead in Malawi for a three-nation total of 761.
All numbers for deaths are still preliminary, warned Mozambique's Environment Minister Celso Correia. As flood waters recede and more bodies are discovered, the final death toll in Mozambique alone could be above the early estimate of 1000 made by the country's President a few days after the cyclone hit, said aid workers.
Nearly 110,000 people are now in camps more than a week after Cyclone Idai hit, said Correia, the government's emergency coordinator. As efforts to rescue people trapped by the floods wind down, aid workers across the vast region are bracing for the spread of disease.
""We'll have cholera for sure,"" Correia said at a press briefing, saying a centre to respond to cholera has been set up in Beira though no cases have yet been confirmed.
Beira is working to return basic services, he said. Electricity has been restored to water pumping and treatment stations by the government water agency, so Beira and the nearby city of Dondo are getting clean water, he said. Electricity has been restored to part of Beira and the port and railway line have re-opened, he said.
Repairs and bypasses are being built to the main road, EN6, which links Beira to the rest of Mozambique and the road should open Monday, said Correia. The restored road connection will allow larger deliveries of food, medicines and other essential supplies to be to be brought to Beira and to flooded areas like Nhamatanda, west of the city.
""People are already going,"" the environment minister said of the newly accessible road.
Malaria is another looming health problem that the minister said was unavoidable because large expanses of standing water encourage the spread of malaria-carrying mosquitoes.
Asked about his country's current corruption scandal and whether the diversion of money has hurt the rescue efforts, Correia bristled, saying the government's focus now is on saving lives.
""We are doing everything to fight corruption,"" he said. ""It's systematic, up to the top,"" he said of the anti-graft drive.
Two large field hospitals and water purification systems were on the way, joining a wide-ranging effort that includes drones to scout out areas in need across the landscape of central Mozambique, said Sebastian Rhodes Stampa, deputy director of the UN Humanitarian operation.
The scale of the devastation is extraordinary not only because of the cyclone and flooding but because the land had already had been saturated by earlier rains, he said.
A huge number of aid assets are now in Mozambique, Stampa said: ""No government in the world can respond alone in these circumstances.""
AP"
2019-03-23,Mozambique: Death toll rises after Cyclone Idai floods and rain,"Mozambique death toll rises
March 24, 2019The death toll in southeast Africa from the storms, rain and flooding caused by Cyclone Idai is rising as rescue services struggle to reach isolated areas.
In Mozambique, the death toll has risen to 446. In Zimbabwe and Malawi, the number of people who died is up to 259 and 56.
Authorities and aid agencies fear more deaths amid a high risk of cholera and other water-borne diseases spreading through devastated areas.
""It is inevitable that cases of cholera and malaria will arise,"" said Mozambique's Land Minister Celso Correia on Sunday. ""In many areas we are already fighting with malaria cases.""
The flooding has created a 125-kilometer (78-mile) wide lake, devastating an area previously populated by hundreds of thousands of people.
Speaking alongside Correia at a briefing in Beira, on the coast 1,000 kilometers (620 miles) north of Maputo, Sebastian Rhodes Stampa of the UN Office for the Coordination of Humanitarian Affairs warned that the outbreak of disease in inaccessible areas could be ""really problematic.""
Disaster similar to Yemen and Syria
The World Food Programme said that the humanitarian disaster unfolding in Mozambique is on a par with the situation in Yemen and Syria.
Ongoing rainfall and damage to major roads has made reaching those who were in the path of the cyclone ten days ago challenging. The International Federation of the Red Cross and Red Crescent Societies (IFRC) said the situation was worse than they had imagined and that humanitarian needs ""will tragically only deepen in the coming weeks.""
Aid agencies are used to delivering aid by land but have been forced to use helicopters. However, there are only a few available — only India's and South Africa's military have provided them for search and rescue operations.
Efforts have been made to re-open the main access road to Beira, which saw the brunt of the storm when it made landfall.
Many people who lost their homes are living in shelters around Beira. Others are still sheltering in what remains of their villages, unsure of where to go. Father Pedro held a mass at the Ponta Gea Catholic Cathedral in Beira on Saturday night. He said: ""The people don't know what to do because they lost their houses, they have no food, they don't know where to sleep."" Up to 110,000 people are staying in shelters.
International aid
Germany has provided €1 million ($1.13 million) in emergency aid and is redirecting some of the €4.3 million already earmarked for humanitarian assistance in Southern Africa for 2019 to be used for the most urgent humanitarian needs. It is also promoting projects run by the German Red Cross.
China's Ministry of Emergency Management said on Sunday it had deployed a 65-strong foreign aid team with 20 metric tons of emergency aid supplies. A similar amount is being sent from the UK, the defense secretary said on Sunday. The UK has already provided €25 million in aid and is helping with deliveries inside Mozambique.
The Canadian government is to provide initial funding of up to $3.5 million in emergency assistance and donate relief supplies, including tarpaulins, shelter kits, mosquito nets and blankets. Other contributions have come from Japan, Belgium and Morocco.
jm/amp (Reuters, AFP)"
2019-03-23,Cyclone Idai death toll rises above 750,"Cyclone Idai's death toll has risen above 750 in the three southern African countries hit 10 days ago by the storm, as workers restore electricity, water and try to prevent outbreak of cholera, authorities said Sunday.
In Mozambique the number of dead has risen to 446 while there are 259 dead in Zimbabwe and at least 56 dead in Malawi for a three-nation total of 761.
All numbers for deaths are still preliminary, warned Mozambique's Environment Minister Celso Correia.
As flood waters recede and more bodies are discovered, the final death toll in Mozambique alone could be above the early estimate of 1,000 made by the country's president a few days after the cyclone hit, said aid workers.
Nearly 110,000 people are now in camps more than a week after Cyclone Idai hit, said Correia, the government's emergency coordinator.
As efforts to rescue people trapped by the floods wind down, aid workers across the vast region are bracing for the spread of disease.
""We'll have cholera for sure,"" Correia said at a press briefing, saying a centre to respond to cholera has been set up in Beira though no cases have yet been confirmed.
Beira is working to return basic services, he said.
Electricity has been restored to water pumping and treatment stations by the government water agency, so Beira and the nearby city of Dondo are getting clean water, he said.
Electricity has been restored to part of Beira and the port and railway line have re-opened, he said.
Repairs and bypasses are being built to the main road, EN6, which links Beira to the rest of Mozambique and the road should open Monday, said Correia.
The restored road connection will allow larger deliveries of food, medicines and other essential supplies to be to be brought to Beira and to flooded areas like Nhamatanda, west of the city.
""People are already going,"" the environment minister said of the newly accessible road.
Malaria is another looming health problem that the minister said was ""unavoidable"" because large expanses of standing water encourage the spread of malaria-carrying mosquitoes.
Asked about his country's current corruption scandal and whether the diversion of money has hurt the rescue efforts, Correia bristled, saying the government's focus now is on saving lives.
""We are doing everything to fight corruption,"" he said. ""It's systematic, up to the top,"" he said of the anti-graft drive.
Two large field hospitals and water purification systems were on the way, joining a wide-ranging effort that includes drones to scout out areas in need across the landscape of central Mozambique, said Sebastian Rhodes Stampa, deputy director of the UN Humanitarian operation.
The scale of the devastation is ""extraordinary"" not only because of the cyclone and flooding but because the land had already had been saturated by earlier rains, he said.
A huge number of aid assets are now in Mozambique, Stampa said: ""No government in the world can respond alone in these circumstances."""
2019-03-29,Mozambique: Death toll rises after Cyclone Idai floods and rain,"Mozambique death toll rises
March 24, 2019The death toll in southeast Africa from the storms, rain and flooding caused by Cyclone Idai is rising as rescue services struggle to reach isolated areas.
In Mozambique, the death toll has risen to 446. In Zimbabwe and Malawi, the number of people who died is up to 259 and 56.
Authorities and aid agencies fear more deaths amid a high risk of cholera and other water-borne diseases spreading through devastated areas.
""It is inevitable that cases of cholera and malaria will arise,"" said Mozambique's Land Minister Celso Correia on Sunday. ""In many areas we are already fighting with malaria cases.""
The flooding has created a 125-kilometer (78-mile) wide lake, devastating an area previously populated by hundreds of thousands of people.
Speaking alongside Correia at a briefing in Beira, on the coast 1,000 kilometers (620 miles) north of Maputo, Sebastian Rhodes Stampa of the UN Office for the Coordination of Humanitarian Affairs warned that the outbreak of disease in inaccessible areas could be ""really problematic.""
Disaster similar to Yemen and Syria
The World Food Programme said that the humanitarian disaster unfolding in Mozambique is on a par with the situation in Yemen and Syria.
Ongoing rainfall and damage to major roads has made reaching those who were in the path of the cyclone ten days ago challenging. The International Federation of the Red Cross and Red Crescent Societies (IFRC) said the situation was worse than they had imagined and that humanitarian needs ""will tragically only deepen in the coming weeks.""
Aid agencies are used to delivering aid by land but have been forced to use helicopters. However, there are only a few available — only India's and South Africa's military have provided them for search and rescue operations.
Efforts have been made to re-open the main access road to Beira, which saw the brunt of the storm when it made landfall.
Many people who lost their homes are living in shelters around Beira. Others are still sheltering in what remains of their villages, unsure of where to go. Father Pedro held a mass at the Ponta Gea Catholic Cathedral in Beira on Saturday night. He said: ""The people don't know what to do because they lost their houses, they have no food, they don't know where to sleep."" Up to 110,000 people are staying in shelters.
International aid
Germany has provided €1 million ($1.13 million) in emergency aid and is redirecting some of the €4.3 million already earmarked for humanitarian assistance in Southern Africa for 2019 to be used for the most urgent humanitarian needs. It is also promoting projects run by the German Red Cross.
China's Ministry of Emergency Management said on Sunday it had deployed a 65-strong foreign aid team with 20 metric tons of emergency aid supplies. A similar amount is being sent from the UK, the defense secretary said on Sunday. The UK has already provided €25 million in aid and is helping with deliveries inside Mozambique.
The Canadian government is to provide initial funding of up to $3.5 million in emergency assistance and donate relief supplies, including tarpaulins, shelter kits, mosquito nets and blankets. Other contributions have come from Japan, Belgium and Morocco.
jm/amp (Reuters, AFP)"
2019-03-24,Cyclone Idai: Scores more deaths reported in Mozambique,"The number of people declared dead in Mozambique rose from 242 to 417, Land and Environment Minister Celso Correia said.
The new figure puts the overall death toll at about 700 people across Mozambique, Zimbabwe and Malawi.
The toll is expected to rise further.
The storm has killed at least 259 people in Zimbabwe, while in Malawi 56 people died when heavy rains hit ahead of the cyclone.
But the United Nations said officials will only be able to determine the final casualty figure once the flood waters have receded.
The UN Office for the Co-ordination of Humanitarian Affairs (OCHA) said on Saturday that the Buzi and Zambezi rivers were at risk of breaking their banks again.
“We’re going to have to wait until the flood waters recede until we know the full expanse of the toll on the people of Mozambique,” OCHA co-ordinator Sebastian Rhodes Stampa said.
Thousands remain trapped by the floodwaters, and many of the Mozambican government’s relief centres have only just started receiving food supplies.
Some 1.7 million people are said to be affected across southern Africa, with no electricity or running water in areas where homes have been swept away and roads destroyed by the floods.
On Friday, cases of cholera were recorded in Beira in central Mozambique. The International Federation of Red Cross and Red Crescent Societies (IFRC) warned of the risk of other outbreaks, already noting an increase in malaria.
Cyclone Idai made landfall near Beira, a city of 500,000 people, with 177km/h (106 mph) winds on 14 March.
Aid workers are slowly delivering relief, but conditions are said to be extremely difficult, with some areas completely inaccessible and helicopters scarce.
Aid groups said Mozambique had borne the brunt of flooding from rivers that flow downstream from neighbouring countries.
Nearly 90,000 Mozambicans are thought to be sheltering in temporary sites, while thousands of others are still stranded in floodwaters, AFP news agency reported.
“We are living an unprecedented natural disaster. A disaster that only matches major disasters,” Mr Correia said. “Unfortunately, no-one in the region and in the world could predict a disaster of this size.”
Post published in: Featured"
2019-03-24,"Zim Embassy in Pretoria intensifies cyclone Idai aid efforts, appeals for support","The Zimbabwe embassy in Pretoria has established a task force led by Deputy Ambassador Mietani Chauke to coordinate ongoing efforts across South Africa to raise assistance for victims of the catastrophic cyclone Idai, which has swept parts of southern Africa, killing hundreds of people in three countries.
On Friday, in an interview with African News Agency (ANA) in Pretoria, Zimbabwe’s ambassador, David Hamadziripi, acknowledged the massive ongoing campaigns by the South African public, civil society organisations, Zimbabweans based in South Africa, religious organisations, and the South African government to raise assistance for the affected people.
“We are very much encouraged by the response that we have received, and the reaction that Zimbabweans here in South Africa, and in other countries have shown to this disaster. We have seen voluntary mobilisation that has taken place, very impressive, and unprecedented. As the embassy, we have now taken leadership in some of those efforts in coordinating the provision of the relief support,” said Hamadziripi.
“As the embassy in Pretoria, we have established a team that is led by the Deputy Ambassador [Chauke] and we are working in close collaboration with a number of Zimbabweans in the diaspora in mobilising this support. We have set up similar structures at our consulates in Cape Town and in Johannesburg in a bid to ensure that this support is well-coordinated and is delivered to those in need.”
Hamadziripi said the current need in the affected areas of Zimbabwe was for food, safe water, blankets, shelter, clothing, medicine and medical personnel. Volunteers are also needed in Zimbabwe.
Amidst the loss of life and destruction to infrastructure, Hamadziripi emphasised that he believed the catastrophic cyclone Idai, which has plunged Zimbabwe into mourning, is not a period of hopelessness, but an opportunity to rebuild the nation, picking up the pieces for better future prospects of the small southern African nation.
He said unfortunately, Zimbabwe has been left with an unplanned additional burden to rebuild – adding to the revitalisation campaigns initiated by President Emmerson Mnangagwa when he took office in 2017.
“A country that has been befallen by a catastrophe doesn’t necessarily mean that it no longer has attractions for investment. It doesn’t also mean that you are going to abandon all the other policies, programmes, and projects that you have been pursuing. It means we now have an additional burden, that which we had not planned for, as a result of this disaster and destruction,” said Hamadziripi.
“If anything, we are in fact spurred to have an even stronger drive to attract investments because we need to rebuild. It’s not just a question of rebuilding, but creating new opportunities for investment. In the destruction, there are opportunities for reconstruction and rebuilding the economy and the country.”
The official death toll from cyclone Idai had on Friday hit at least 139 in Zimbabwe, with fears that the figure could rise, as close to 200 people remain unaccounted for and over 100 still marooned in the country’s two worst affected districts – Chipinge and Chimanimani.
Mnangagwa has declared two days of national mourning for the cyclone Idai victims.
Addressing a press briefing at State House in Harare on Thursday night, Mnangagwa said the number of deaths was actually higher than initial figures.
Mnangagwa said on Saturday and Sunday that citizens would take time to remember the cyclone victims.
“We expect all citizens, both individually and collectively, and in different ways which are informed by their faiths, beliefs, and cultures to remember our entire dear departed by way of prayers and in whatever other forms and practices,” he said.
On the number of the dead, Mnangagwa said the estimated number of deaths could reach hundreds.
“As we now know, we have lost many citizens, with the human (death) toll set to reach several hundreds,” he said.
Mnangagwa visited the Chimanimani and Chipinge on Wednesday, where he said he heard horrific accounts of many who continue to grieve the loss of their loved ones and who still have hopes of recovering their remains."
2019-03-24,RAF to take 20 tonnes of supplies to Cyclone Idai survivors,"RAF to take 20 tonnes of supplies to Cyclone Idai survivors
An RAF aircraft is to deliver 20 tonnes of UK aid supplies to countries devastated by Cyclone Idai.
The A400M Atlas aircraft will help provide critical aid to the survivors in Mozambique, Zimbabwe and Malawi.
The government of Mozambique has declared a national emergency after the cyclone, and the aid with help meet immediate needs on the ground.
Defence Secretary Gavin Williamson said: ""The UK stands united with those affected by the devastation of Cyclone Idai at this incredibly difficult time. Our partners across the globe can count on our Armed Forces to lend a helping hand in times of need, which is why are sending an RAF aircraft to assist with the aid relief.""
More than 1,000 people are thought to be dead in Mozambique alone after the cyclone and torrential rains. The UN estimates that more than 350,000 people are still at risk due to rising water levels in urban and rural areas.
It's estimated 1.8m have been affected by the cyclone.
There are 37,500 people in need of shelter and reports indicate about 17,400 homes have been completely destroyed in the disaster.
RAF pilots will be able to bring aid to areas which have been cut off from land access after being partly submerged by floodwaters.
The aid supplies are believed to include solar lanterns, water purifiers and shelter kits.
UNICEF's executive director Henrietta Fore said it is a ""race against time to help and protect children"".
She tweeted: ""We're assisting those sheltering in schools, setting up emergency medical tents, helping reunite separated families, and looking after orphaned children. Things will get worse before it gets better.""
International Development Secretary Penny Mordaunt said: ""The UK government was one of the first to respond to this crisis and is currently the biggest global donor to the response. It is doing all it can to provide life-saving help to the hundreds of thousands of people left homeless or without food by this devastating cyclone.
""The UK aid on board this RAF plane due to fly into Mozambique contains essential supplies, which will made a real and immediate difference to the survivors.
""This is undoubtedly one of the biggest natural disasters to hit the region, and our thoughts remain firmly with the victims.""
A Department for International Development flight with 7,500 emergency shelter kits and family tents arrived in Maputo in Mozambique on Wednesday. Another flight will leave Doncaster today with forklift trucks and cargo handling equipment, so that supplies can be unloaded from planes quicker, and get to survivors.
The UK's total support for Cyclone Idai disaster stands at £22m, including £4m of aid match money for the Disasters Emergency Committee appeal.
The Queen and the Prince of Wales made personal donations, as Britons raised £8m in the first 24 hours of the DEC appeal."
2019-03-24,"Factbox: Cyclone Idai kills 656, displaces hundreds of thousands","Factbox: Cyclone Idai kills 656, displaces hundreds of thousands
BEIRA, Mozambique (Reuters) - Hundreds of thousands of people are in need of food, water and shelter after Cyclone Idai battered Mozambique, Zimbabwe and Malawi, killing at least 656 people.
Here is a look at the storm's impact, according to U.N. agencies and affected governments.
MOZAMBIQUE
Cyclone Idai made landfall the night of March 14 near the port city of Beira, bringing heavy winds and rains. Two major rivers, the Buzi and the Pungue, burst their banks, submerging entire villages and leaving bodies floating in the water.
Number killed: 446
Number injured: 1,500
Houses damaged or destroyed: 33,600
Crops damaged: 500,000 hectares
Number affected: 531,000
ZIMBABWE
On March 16, the storm hit eastern Zimbabwe, where it flattened homes and flooded communities in the Chimanimani and Chipinge districts.
Number killed: at least 154, according to government. U.N. migration agency puts toll at 259.
Number injured: 200
Number displaced: 16,000 households
Number affected: 250,000
MALAWI
Before making landfall, the storm brought heavy rains and flooding to the lower Shire River districts of Chikwawa and Nsanje, in Malawi’s south. The rains continued after the storm hit, compounding the misery of tens of thousands of people.
Number killed: 56
Number injured: 577
Number displaced: 94,000
Number affected: 840,000
(Reporting by Emma Rumney in Beira, Tom Miles in Geneva, MacDonald Dzirutwe in Harare and Frank Phiri in Blantyre; Writing by Alexandra Zavis; Editing by Louise Heavens and Andrew Cawthorne)"
