publish_date,title,clean_text
2019-03-19,Zanu-PF mocks doctors...as Cyclone Idai kills 98,"News / National
Zanu-PF mocks doctors...as Cyclone Idai kills 98
19 Mar 2019 at 07:52hrs |
7868 Views
In a thinly veiled attack on the Zimbabwe Doctors for Human Rights (ZDHR), Zanu-PF has called on doctors to come out and help the victims of Cyclone Idai as they did to the victims of Shutdown Zimbabwe.
""We call upon all doctors who were giving free medical help to all injured during the shut down to render the same to victims of Cyclone Idai."" The party posted on its Twitter account.
The statement comes barely a month after a damning report by the National Transitional Justice Working Group (NTJWG) alleged that doctors who were treating the victims are being hunted down by state security agents.
""Human rights doctors who have been treating the wounded are now in hiding as the state is hunting them down for treating victims of military and police brutality which has resulted in several deaths and injuries to civilians,"" said the report.
President Emmerson Mnangagwa told a Zanu-PF rally in Mwenezi, Masvingo province in February that his government had started sniffing out human rights lawyers, doctors and nurses who provided medical and legal assistance to hundreds of civilians injured and arrested in a State-sponsored crackdown following last month's violent protests.
Meanwhile, The Zimbabwe Association of Doctors for Human Rights executive director Calvin Fambirai said with the emerging health and medical challenges, they would be deploying doctors to the affected communities.
He said most donations needed were fuel, food (dried or tinned) beans, water, mealie meal, portable gas stoves, blankets, warm clothing, IV fluids, chronic and other essential medicines, water, cooking utensils, tents and stretcher beds as well as vehicles.
""We call upon all doctors who were giving free medical help to all injured during the shut down to render the same to victims of Cyclone Idai."" The party posted on its Twitter account.
The statement comes barely a month after a damning report by the National Transitional Justice Working Group (NTJWG) alleged that doctors who were treating the victims are being hunted down by state security agents.
We call upon all doctors who were giving free medical help to all injured during the shut down to render the same to victims of #CycloneIdai
â€” ZANU PF (@ZANUPF_Official) March 19, 2019
""Human rights doctors who have been treating the wounded are now in hiding as the state is hunting them down for treating victims of military and police brutality which has resulted in several deaths and injuries to civilians,"" said the report.
President Emmerson Mnangagwa told a Zanu-PF rally in Mwenezi, Masvingo province in February that his government had started sniffing out human rights lawyers, doctors and nurses who provided medical and legal assistance to hundreds of civilians injured and arrested in a State-sponsored crackdown following last month's violent protests.
Meanwhile, The Zimbabwe Association of Doctors for Human Rights executive director Calvin Fambirai said with the emerging health and medical challenges, they would be deploying doctors to the affected communities.
He said most donations needed were fuel, food (dried or tinned) beans, water, mealie meal, portable gas stoves, blankets, warm clothing, IV fluids, chronic and other essential medicines, water, cooking utensils, tents and stretcher beds as well as vehicles.
Source - Byo24News
Join the discussion
Loading comments…"
2019-03-19,WATCH LIVE: Cabinet Briefing On Cyclone Idai,"ZimEye
Menu
National
Videos
Opinion
Nomazulu Thata
Wilbert Mukori
Masimba Mavaza
Sport
Business
International
Properties
NEWS
Wednesday, April 8th, 2026
NEWS
Wednesday, April 8th, 2026
Menu
National
Videos
Opinion
Nomazulu Thata
Wilbert Mukori
Masimba Mavaza
Sport
Business
International
Properties
Featured
National
WATCH LIVE: Cabinet Briefing On Cyclone Idai
19 March 2019
Spread the love
VIDEO LOADING BELOW
Share this:
Share on Facebook (Opens in new window)
Facebook
Share on X (Opens in new window)
X
Related"
2019-03-19,Mnangagwa flies into Cyclone Idai wrecked province,"By Jensen Stephen | Nehanda Radio |
Zimbabwe’s President Emmerson Mnangagwa has today flown into the Cyclone Idai wrecked Manicaland Province in the Eastern Highlands of the country to appraise himself with the destruction the cyclone has caused a couple of days ago.
Cyclone Idai hit three Southern African countries and has left a trail of destruction in Malawi, Mozambique and Zimbabwe with at least a hundred people having been confirmed dead as of today in Zimbabwe alone while more than 200 remain unaccounted for.
Particularly affected areas include Kopa where at least 100 people died with Ngangu Township 67 people recorded to have perished during the storm. The death toll is expected to rise as rescue teams on the ground point to zero chance of finding surviving people.
The country’s Civil Protection Unit, Zimbabwe National Army (ZNA) among other rescuing partners from various organizations teamed up since Saturday fighting to uncover bodies covered by debris.
Mozambique has experienced the most causalities with authorities estimating over a thousand people to have died in the wake the Cyclone Idai.
There has been public outcry on the failure by the Zimbabwean authorities to evacuate people from the risk areas such as Chimanimani and Chipinge on the back of weather reports that indicated that a calamity will hit the country a few days after having destroyed lives and property in neighbouring Mozambique.
Cyclone Idai hit Zimbabwe’s eastern side in the early hours of Saturday on the 16th of March 2019 hours after Mnangagwa had departed to the United Arab Emirates with the state media describing the foreign trip as earmarked for ‘strategic talks’.
Social media went abuzz accusing Mnangagwa of lacking sincerity and compassion for the victims of the Cyclone Idai disaster ultimately forcing the 76 year old Robert Mugabe successor to cut short his Arab world visit.
In the company of his deputy, Retired General Constantine Chiwenga, Mnangagwa descended into Chamanimani Tuesday morning with decomposing bodies flying into his face and has since consoled bereaved families.
Zimbabwe’s finance ministry released 50 million RTGS dollar towards the Cyclone Idai induced destructions with a view to speed up infrastructure rehabilitation finance Minister Professor Mthuli Ncube wrote yesterday on his microblog Twitter account.
“The social impact of the 2% electronic transfer tax in action: the ministry of finance has released $50 million for Emergency and Infrastructure Restoration following Cyclone Idai-induced floods destruction and infrastructural damage across.
“The funds will go towards Cyclone Idai rescue efforts and rehabilitation of affected citizens and restoration of rural feeder roads and other structures. The funds have been allocated to The Civil Protection Unit, The Department of roads, Education,” he said.
Yesterday, more than 50 bodies were buried with authorities placing at least two bodies in a grave.
The opposition leader Nelson Chamisa was in Manicaland yesterday where he toured the affected areas interfacing with some victims who told him the gruesome nature of the Cyclone Idai."
2019-03-19,Zimbabwe President Pledges Assistance to Hundreds Affected by Cyclone Idai,"Zimbabwe President Pledges Assistance to Hundreds Affected by Cyclone Idai
Episodes
-
March 14, 2025
US, Africa Energy Relationship Shifts from Aid to Investment
-
March 13, 2025
Chinese Americans: Rooted in Texas
-
March 12, 2025
Ukraine agrees to US ceasefire proposal
-
March 11, 2025
Malawi lions get birth control in bid to save their prey"
2019-03-19,Zimbabwe President Visits Area Hit by Cyclone Idai,"Episodes
-
March 14, 2025
US, Africa Energy Relationship Shifts from Aid to Investment
-
March 13, 2025
Chinese Americans: Rooted in Texas
-
March 12, 2025
Ukraine agrees to US ceasefire proposal
-
March 11, 2025
Malawi lions get birth control in bid to save their prey"
2019-03-19,Aid Agencies Race to Help Survivors of Cyclone Idai,"United Nations and international aid agencies are rushing food, medicine and other emergency relief supplies to hundreds of survivors of Tropical Cyclone Idai, which struck Mozambique, Malawi and Zimbabwe.
Aid agencies say the full horror and impact of this cyclone, the worst to hit east-southern Africa in nearly a decade, will only emerge in the coming days. Many areas in Mozambique remain cut off because of the floodwaters. This makes it difficult to provide assistance to the victims and to fully assess the damage and needs.
There are no accurate figures on the number killed, but Mozambique's president said it could be as high as 1,000.
A team from the International Federation of Red Cross and Red Crescent Society reached the Mozambican city of Beira on Monday. It described the damage as massive and horrifying, with 90 percent of the buildings damaged or destroyed.
IFRC spokesman, Matthew Cochrane, said extensive flooding is causing enormous distress. He said flooding in some parts is as deep as six meters, covering roofs, palm trees and telephone poles.
""The reports from the assessment that went out yesterday, which was government and U.N., where people were huddled on rooftops, huddled on trees, desperately looking for someone to come and support them,"" he said. ""Obviously, search and rescue is the major priority, but soon after that is shelter.Again, 400,000 people at least have been displaced or made homeless.""
The Red Cross is issuing a $10 million flash appeal for emergency aid to the cyclone victims.The World Food Program reports it is rushing food and other assistance to large numbers of desperate people stranded by the rapidly rising flood waters in Mozambique.It says the humanitarian emergency is getting bigger by the hour.
The U.N. Children's Fund also is issuing a flash appeal for $23 million to help many of the 260,000 children affected by the disaster.The World Health Organization warns of looming water-borne diseases, such as typhoid, cholera, diarrhea and malaria from stagnant water.
WHO said it is sending emergency kits, trauma kits, and cholera kits to take care of the immediate health needs of the people on the ground."
2019-03-19,Efforts Continue in Zimbabwe to Access Areas Hard Hit by Cyclone Idai,"Efforts Continue in Zimbabwe to Access Areas Hard Hit by Cyclone Idai
Soldiers in Zimbabwe assess road damage in the aftermath of tropical Cyclone Idai and hand out food to affected residents. Many areas hit by the cyclone have been largely inaccessible due to damaged roads and bridges, making it difficult to provide assistance. Soldiers have been deployed to assist.
Episodes
-
March 14, 2025
US, Africa Energy Relationship Shifts from Aid to Investment
-
March 13, 2025
Chinese Americans: Rooted in Texas
-
March 12, 2025
Ukraine agrees to US ceasefire proposal
-
March 11, 2025
Malawi lions get birth control in bid to save their prey"
2019-03-19,Tropical Cyclone Idai Devastates Zimbabwe,"Tropical Cyclone Idai has devastated some Zimbabwe's Manicaland region, leaving more than 100 people dead and hundreds injured and missing. Many roads, bridges, schools, houses, clinics and other building were damaged. The Zimbabwean national army is now helping some of the affected people. (AP)"
2019-03-15,Cyclone Idai unites Zimbabweans,"News / National
Cyclone Idai unites Zimbabweans
19 Mar 2019 at 18:25hrs |
1091 Views
Cyclone Idai which has so far claimed 98 lives in Manicaland has united Zimbabweans from all walks of life as they come together to find ways of assisting the affected families.
Several people are yet to be accounted and property worth millions of dollars was destroyed by the heavy rains.
Politicians, corporates, celebrities and individuals have come together to make donations and wish the affected families well. Total Fitness Gym members, trainers and staffers have not stood by as the nation comes together.
This comes at a time when President Mnangagwa is visiting Manicaland to acquaint himself with the extend of the damage caused by the cyclone. Ordinary Zimbabweans took to social media to pay their condolences to those who lost their lives and wishing well to the injured.
More to follow...
Several people are yet to be accounted and property worth millions of dollars was destroyed by the heavy rains.
Politicians, corporates, celebrities and individuals have come together to make donations and wish the affected families well. Total Fitness Gym members, trainers and staffers have not stood by as the nation comes together.
This comes at a time when President Mnangagwa is visiting Manicaland to acquaint himself with the extend of the damage caused by the cyclone. Ordinary Zimbabweans took to social media to pay their condolences to those who lost their lives and wishing well to the injured.
More to follow...
Source - the herald
Join the discussion
Loading comments…"
2019-03-19,Izulu Lesiphepho uCyclone Idai Selibulele Abantu Abanengi eZimbabwe,"Izulu Lesiphepho uCyclone Idai Selibulele Abantu Abafika Ikhulu eZimbabwe. (AP)
Izulu Lesiphepho uCyclone Idai Selibulele Abantu Abanengi eZimbabwe
Izigaba
- EzeMelika
- Ezenotho
- Ezempilakahle
- Audio
- Indaba zesiNdebele
- Studio 7
- Video
- VOA60 Africa
- Woza Friday
- Live Talk
- ZimOne Mobile
- Live Talk TV
- Nhau dzeShona
- Infographics
- English
- Yali Zimbabwe Fellowship
- Yali Africa Fellowship
- United Nations General Assembly (UNGA 70)
- Umumo Wezinto Elizweni
- Grace Mugabe
- China - Zimbabwe: Chinese President visit
- Video"
2019-03-19,Mutodi Says Citizens Should Have Vacated Low Lying Areas Before The Onset Of Tropical Cyclone Idai,"By Own Correspondent- Deputy Minister for Information, Publicity and Broadcasting Energy Mutodi said people in areas worst affected by Tropical Cyclone Idai should have vacated following advance warnings of impeding disaster.
Government did not have capacity to evacuate everyone before Cyclone Idai struck.
Said Mutodi:
“Warnings were issued to people through the meteorological services department and those residing in affected areas were supposed to seek shelter in safer zones, but you know people normally do not want to leave their homes. Government did not have enough to vacate everyone.”
However, civil society and politicians have blamed Government for its slow response to Tropical Cyclone Idai.
Election Resource Centre (ERC) boss Tawanda Chimhini said government should have been proactive considering the country has experienced similar disasters before.
Spokesperson for the MDC leader Nelson Chamisa Dr Nkululeko Sibanda said government should have done more to warn citizens and encourage citizens to vacate lower ground.
Sibanda said this could have saved a lot of lives."
2019-03-19,Zimbabwe Set For Extended Fuel And Wheat Shortages Due To Cyclone Idai Effects In Mozambique,"Logistics challenges stand in the way of Zimbabwe’s wheat and fuel supplies which are held up at the Beira Port in Mozambique in the aftermath of the devastating Cyclone Idai occurrence.
According to the Grain Millers Association Zimbabwe, 100 truckloads of wheat are held at Mozambique’s Beira port which is inaccessible at the moment because of damages to the road network and some of the port’s facilities.
At a parliamentary hearing in the capital on Tuesday, the association’s President Tafadzwa Musarara (pictured) said the lack of access to the grain could worsen an already precarious position.
He said some of the grains received over the last few days from Beira was wet, also impacted by the cyclone.
Zimbabwe has grappled with a lack of adequate of wheat supplies for a couple of years now and the situation had been compounded since 2016 as forex challenges worsened amidst demand growth.
RBZ and the Grain Millers Association has been working closely to facilitate supplies. Although the efforts have been commendable a huge market gap remains in place.
Over the last few months bakers have sought to increase the price of bread to address the challenges but government’s hand has been visible in controlling the price, thus hampering supply.
Elsewhere the Minister of Transport and Energy also announced on Monday that fuel supplies are held up at Beira as the Feruka pipeline has been affected by the Cyclone. He however allayed shortages, charging that the country had adequate reserves.
Cyclone Idai is an intense tropical cyclone which is the strongest tropical cyclone to strike Southern Africa in a decade. The tenth named storm and record-breaking seventh intense tropical cyclone of the 2018–19 South-West Indian Ocean cyclone season, Idai originated from a tropical depression that formed off the eastern coast of Mozambique on 4 March.
The depression made landfall later in the day and remained a tropical cyclone throughout the entirety of its trek over land. On 9 March, the depression re-emerged into the Mozambique channel and was upgraded into Moderate Tropical Storm Idai next day.
The system then began a stint of rapid intensification, reaching an initial peak intensity as an intense tropical cyclone with winds of 175 km/h (110 mph) on 11 March. Idai then began to weaken due to ongoing structural changes within its inner core, falling to tropical cyclone intensity. Idai’s intensity remained stagnant for about a day or so before it began to re-intensify.
On 14 March, Idai reached peak intensity with maximum sustained winds of 195 km/h (120mph) and a minimum central pressure of 940 hPa (27.76 inHg). Idai then began to weaken as it approached the coast of Mozambique due to less favorable conditions.
On 15 March, Idai made landfall near Beira, Mozambique, as an intense tropical cyclone moving into the eastern parts of Zimbabwe.
— Equity Axis News"
2019-03-19,Cyclone Idai Ravaged Areas To Go Without Electricity At Least For The Next Four Weeks,"Own Correspondent|Following a tropical cyclone that tore through the eastern parts of Zimbabwe, the southern African country is weighing up the loss of life as well as the impact of the damage to infrastructure such as roads, bridges and business.
According to a member of the Confederation of Zimbabwe Industry, Henry Nemaire, who is based in the affected Manicaland region, there has been extensive damage in terms of road infrastructure which has made some business operations such as plantations inaccessible. Most of Zimbabwe’s plantations are in the Eastern Highlands region.
“There is extensive damage in terms of roads, bridges and power lines …
“The main focus is to make sure that power is restored in the Chimanimani and Chipinge district where most of the export oriented farms are located.
Nemaire said the farms might have to power factories for the next four weeks.
“But for us to be producing export goods, using diesel, it will be too expensive for the export market, so we need power to be restored urgently.”
He also called on Government to waiver duty on fuel for the affected companies ranging from timber, tea, coffee, macadamia and avocado plantations.
Listed entity, Ariston Holdings, which counts South Africa’s Origin Global Holdings Limited as its major shareholder, has macadamia and avocado plantations in one of the ravaged areas, Chipinge.
Reports from the company say in addition to the damage on buildings, warehouses and other facilities at the farms, the macadamia and avocado plantations were also heavily damaged.
While the extent of the damage is still to be ascertained, Ariston is heavily invested in macadamia having invested in a world class nuts processing plant and irrigation facilities as well as doubling of production to 1 351 tonnes. Last year, its avocado exports stood at 160 tonnes.
Tanganda, owned by Pick n Pay partner Meikles, has 458 hectares of avocado and 779 hectares of macadamia nuts.
“We also hope that the national engineering team will also help in restoring access to affected areas,” said Nemaire.
The Ministry of Transport and Infrastructural Development has already implemented an Emergency Response Plan, that is aimed at opening up washed away roads and repairing bridges to enable accessibility in Chimanimani in the shortest time possible, according to Transport Minister Joel Matiza.
Some roads and bridges in Chimanimani are currently cordoned off to make way for engineers to work on the damaged roads in the shortest possible time."
2019-03-19,Goods Seized By ZIMRA To Be Donated To Cyclone Idai Survivors,"Farai Dziva|Goods confiscated by ZIMRA will be donated to survivors of Tropical Cyclone Idai.
This was disclosed by Finance and Economic Development Ministry Permanent Secretary, George Guvamatanga.
Guvamatanga said blankets, clothing and food seized by ZIMRA will be distributed to the survivors of Tropical Cyclone Idai.
“With regards to basic necessities, such as blankets, clothing and food, the Accountant-General and Zimra are working out modalities of ensuring that current stocks of forfeited goods become available to the families in need.
Your officials will need to liaise with the Accountant-General on the requirements and modalities of distribution.
Our team of officials led by Mr B. Mupuriri, the director implementation and monitoring department, will be in Manicaland to provide immediate assistance in the recovery efforts,” said Guvamatanga."
2019-03-19,PICTURE: Mass Graves For Cyclone Idai Victims,"ZimEye
Menu
National
Videos
Opinion
Nomazulu Thata
Wilbert Mukori
Masimba Mavaza
Sport
Business
International
Properties
NEWS
Wednesday, April 8th, 2026
NEWS
Wednesday, April 8th, 2026
Menu
National
Videos
Opinion
Nomazulu Thata
Wilbert Mukori
Masimba Mavaza
Sport
Business
International
Properties
Featured
National
PICTURE: Mass Graves For Cyclone Idai Victims
19 March 2019
Spread the love
VIEW PICTURE BELOW…
Share this:
Share on Facebook (Opens in new window)
Facebook
Share on X (Opens in new window)
X
Related"
2019-03-19,Cyclone Idai: 'Massive disaster' in Mozambique and Zimbabwe – Nehanda Radio,"Cyclone Idai has triggered a “massive disaster” in southern Africa affecting hundreds of thousands if not millions of people, the UN says.
The region has been hit by widespread flooding and devastation affecting Mozambique, Zimbabwe and Malawi.
Mozambique President Filipe Nyusi has called it “a humanitarian disaster of great proportion”.
He said more than 1,000 people may have been killed after the cyclone hit the country last week.
Cyclone Idai made landfall near the port city of Beira in Sofala province on Thursday with winds of up to 177 km/h (106 mph).
“We need all the logistical support that we can get, ” Christian Lindmeier from the UN’s World Health Organization said.
- If you are in the area and it is safe, email [email protected]
Mozambique’s government says 84 people have died and 100,000 need to be urgently rescued near Beira.
An aerial survey of the province shows that a 50km (30 mile) stretch of land is under water after the Buzi river burst its banks, charity Save The Children says.
‘People are still trapped’
The governor of neighbouring Manica province, Manuel Rodrigues, says there is an urgent need to rescue people still trapped, the BBC’s Jose Tembe reports.
“It’s very sad and very complicated, given what we saw when we flew over the area. We saw people besieged and asking for help,” Mr Rodrigues told reporters.
“They were on top of their roofs made up of zinc sheets. Others under flood waters. We saw many people. Unfortunately, they are many people.
“We can only imagine that they had been there for more than two or three days, without food and without clean drinking water.”
‘Worst weather-related disaster’
In Zimbabwe, the government says 98 people have been killed and more than 200 are missing.
President Emmerson Mnangagwa said that the government was conducting rescue missions and delivering food aid.
In the south-eastern town of Chimanimani residents told harrowing stories of how they lost their relatives when the storm hit.
Some rescuers said homes and even bodies were washed away in the rivers to neighbouring Mozambique, the BBC’s Shingai Nyoka reports.
Floods of up to six metres deep had caused “incredible devastation” over a huge area in Mozambique, World Food Programme regional chief Lola Castro said.
“This is shaping up to be one of the worst weather-related disasters ever to hit the southern hemisphere, if the report by [Mozambique’s] president and other agencies are confirmed, in terms of the causality toll,” Clare Nullis from the UN’s weather agency told the BBC.
At least 1.7 million people were in the direct path of the cyclone in Mozambique and 920,000 have been affected in Malawi, the UN said.
In Zimbabwe, at least 20,000 houses have been partially damaged in the south-eastern town of Chipinge, 600 others were completely destroyed.
Local officials say they are distributing rice and maize from the national food reserve to those displaced.
What are the relief teams doing?
In Mozambique, several aid agencies are assisting government efforts in the search and rescue operations and in the distribution of food aid, ReliefWeb reports.
Telecoms Sans Frontiers has sent a team to Beira to help set up communication networks – which has been severely hindered – for humanitarian operations.
Many aid trucks are stuck on the impassable roads and unable to reach their destinations. The conditions have also limited air operations.
Mozambique’s National Institute for Disaster Management is also housing 3,800 families in Sofala province.
The Red Cross has warned there could be an outbreak of waterborne diseases, including cholera, due to the expected contamination of the water supply and disruption of usual water treatment.
A cargo plane carrying emergency supplies is also scheduled to arrive in Mozambique on Tuesday, Sacha Myers, from Save The Children, told the BBC. BBC News"
2019-03-19,Oppah Muchinguri Admits That Govt Did Not Take Cyclone Idai Seriously﻿,"Minister of Defence Oppah Muchinguri-Kashiri has admitted that the government was ill prepared to handled Cyclone Idai because it failed to anticipate the magnitude of the cyclone. Idai has wreaked havoc in Manicaland and at least 98 people have been confirmed to have died while more 200 others are missing.
Speaking to the media in Chimanimani on Tuesday, Muchinguri-Kashiri is quoted as saying
I had not anticipated Cyclone Idai to be so bad. We had heard that floods were coming and a cyclone, but we had not moved or done anything to help ourselves.
I think we as people of Manicaland province have learnt a lesson and next time we will protect lives and urge people to move to know what will happen, and we move into camps together with the government’s help.
Authorities in Malawi have said that 150 people have died as a result of the cyclone while Mozambican President Filipe Nyusi has said that he expects the deaths to be greater than 1000."
2019-03-19,To Donate Towards Cyclone Idai Relief Here Are Your Options - Every Contribution Counts,"Zimbabweans have really come together in facing the devastating effect of the tropical cyclone Idai which has affected a lot of people in Manicaland, Zimbabwe’s eastern province. The UN describes this as the worst natural disaster in Southern Africa ever.
Almost a hundred Zimbabweans had been confirmed dead at the time of publishing this. thousands of homes have been destroyed or partially destroyed and about 600 families have been left completely homeless. Citizens from across the country and others outside the country have involved themselves in offering relief.
Here are some of the initiatives that you can contribute to:
Monetary contributions
-
Zimbabwe Cyclone Relief on GoFundMe (Ideal for Offshore Contributions). https://www.gofundme.com/zimbabwe-cyclone-relief
-
Econet Wireless Zimbabwe Ecocash Biller code 320041. Econet has pledged to match dollar for dollar all individual contributions made towards this cause. Contribute on *151*2*1*320041*Amount#
-
NetOne OneMoney Shortcode: *111*2*1*4*19707#
- Agribank: Account Name: Cyclone Idai Relief Fund, Account No: 114000014856, Branch: Agrigold (49638) OR EcoCash: *151*2*1*49638#
- FBC Holdings : Acc Name: FBC Cyclone Idai Donations Acc No: Account Number : 1070230530115 Centre Branch
- ZB Financial Holdings: Account Number: 4190815125840 Natal Road Branch, Ref: Idai Donation
-
Alpha Media Holdings via EcoCash. *151*2*2*104628*Amount# (ZimInd Publishers)
-
ONEchurch via EcoCash *151*2*2*151449*Amount# (One Church)
-
ONEchurch via bank: Account Name: Highlands Presbyterian Church. Acc No: 1003090427. Northridge Park.
In kind contributions
Thousands of people in Chimanimani, Chipinge and other areas need food, clothing, medical supplies and other essentials. There are organisations that are collecting such in kind contributions. It’s important to bear in mind that these families are probably going to need a lot of support for quite some time as some of them have to start from the ground up to build livelihoods and homes.
Here are places where you can drop off your contributions:
Harare
- Any Econet Shop
- Miracle Missions: Highlands Presbyterian Church. 112 Enterprise Road, Highlands
- Eat Out Movement: 3 Allan Wilson Avenue. Greater Avenues
- ONEchurch: 15 De noon Road, Avondale
- Chisipite Senior School: (Front Office on Monday 18 March) All items to be dropped off by Tuesday, 19 March
- Jah Prayzah Offices, 31 Herbert Chitepo Harare
Bulawayo:
- Any Econet Shop
- 45 Moffat Ave Hillside (Along Burnside road) Or call 0773 103 262 they will come and pick your donation.
Whole Zimbabwe
- Any Econet Shop
- Any TelOne Exchange Call toll free 08002000
- Any ZB Bank or ZB Life Manager’s office
Please note, if there are any ongoing campaigns not listed here that you know, let us know in the comments and we will vet them and add them.
Comments
4 responses
tried the netone code, its asking for account number?
Account number is your mobile number
Very helpful cos everyone was talking about helping without clear mention of how to go about it
Another option is the Pledge Idai campaign on GoFund me being run by Higherlife Foundation. Check out the link here : https://www.higherlifefoundation.com/cycloneidaifund/"
2019-03-19,Zimbabwe Survivors of Cyclone Idai Pick Up Pieces of their Shattered Lives,"Episodes
-
March 14, 2025
US, Africa Energy Relationship Shifts from Aid to Investment
-
March 13, 2025
Chinese Americans: Rooted in Texas
-
March 12, 2025
Ukraine agrees to US ceasefire proposal
-
March 11, 2025
Malawi lions get birth control in bid to save their prey"
2019-03-19,Zimbabwe Soldiers Step in To Help Survivors of Cyclone Idai,"Zimbabwe Soldiers Step in To Help Survivors of Cyclone Idai
Episodes
-
March 14, 2025
US, Africa Energy Relationship Shifts from Aid to Investment
-
March 13, 2025
Chinese Americans: Rooted in Texas
-
March 12, 2025
Ukraine agrees to US ceasefire proposal
-
March 11, 2025
Malawi lions get birth control in bid to save their prey"
