publish_date,title,clean_text
2019-03-20,Idai: Câmara do Porto envia equipas e 100 mil euros para hospital em Moçambique,"Numa resposta enviada a questões da Lusa, a autarquia do Porto explica que, “além de disponibilizar o apoio de equipas pós-catástrofe, irá, no âmbito da geminação [com a cidade da Beira], disponibilizar 100 mil euros para a reconstrução do hospital” daquela localidade, que a organização Médicos Sem Fronteiras alertou ter ficado “seriamente danificado"" devido à passagem do ciclone Idai.
O município adiantou que “está também a articular com a Associação Portugal Moçambique outro tipo de apoio”.
Quanto às equipas pós-catástrofe e aos 100 mil euros para a cidade da Beira, a autarquia esclareceu que esta ajuda vai ser dada “de acordo com as necessidades já identificadas pela ONGD [Organização Não-Governamental para o Desenvolvimento] com sede no Porto, a Health4Moz”.
Esta entidade “presta já apoio no local e está articulada” com a autarquia portuense, acrescentou o município.
A Câmara explicou que só “após o período de emergência, que ainda decorre, serão quantificadas as necessidades” relativamente às equipas a enviar para Moçambique.
“Só nessa altura, de pós-catástrofe, o município do Porto estará em condições de enviar uma equipa multidisciplinar para a cidade da Beira, que dependerá das necessidades que forem reportadas”, observou.
A passagem do ciclone Idai em Moçambique, Maláui e Zimbabué já provocou mais de 300 mortos, segundo balanços provisórios divulgados pelos respetivos governos.
Em Moçambique, o Presidente da República, Filipe Nyusi, anunciou na terça-feira que mais de 200 pessoas morreram e 350 mil “estão em situação de risco”, tendo decretado o estado de emergência nacional.
O país vai ainda cumprir três dias de luto nacional, até sexta-feira.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou na terça-feira que pelo menos 400 mil pessoas estão desalojadas na Beira, em consequência do ciclone, considerando tratar-se da “pior crise” do género no país.
O secretário de Estado das Comunidades Portuguesas, José Luís Carneiro, viajou para a Beira, onde dezenas de portugueses perderam casas e bens devido ao ciclone Idai, para acompanhar o levantamento das necessidades e o primeiro apoio às populações afetadas.
No Zimbabué, as autoridades contabilizaram pelo menos 82 mortos e 217 desaparecidos, enquanto no Malaui as únicas estimativas conhecidas apontam para pelo menos 56 mortos e 577 feridos.
Comentários"
2019-03-20,Auxílio às vítimas do ciclone Idai: Saiba como ajudar Moçambique,"A embaixada de Moçambique em Lisboa apelou hoje à comunidade moçambicana em Portugal, assim como a “todos os cidadãos e instituições de boa vontade”, que apoiem as vítimas do ciclone Idai com produtos alimentares enlatados ou monetariamente.
Num comunicado a que a Lusa teve acesso, o embaixador moçambicano em Portugal, Joaquim Casimiro Simeão Bule, sublinha especificamente a necessidade de “produtos alimentares enlatados, com período de validade prolongado”; “produtos para o tratamento de água, produtos de higiene e limpeza”, assim como “apoio monetário”.
Os produtos devem ser enviados para a sede nacional da Cruz Vermelha Portuguesa, no Jardim 9 de Abril, 1249-083 em Lisboa, e os donativos em dinheiro para a conta com o IBAN PT50.0010.0000.363191100017.4 ou por pagamento de serviços para a entidade 20999, com a referência 999 999 999.
A passagem do ciclone Idai em Moçambique, Maláui e Zimbabué já provocou mais de 300 mortos, segundo balanços provisórios divulgados pelos respetivos governos.
Em Moçambique, o Presidente da República, Filipe Nyusi, anunciou na terça-feira que mais de 200 pessoas morreram e 350 mil “estão em situação de risco”, tendo decretado o estado de emergência nacional.
O país vai ainda cumprir três dias de luto nacional, até sexta-feira.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou na terça-feira que pelo menos 400 mil pessoas estão desalojadas na Beira, em consequência do ciclone, considerando tratar-se da “pior crise” do género no país.
O secretário de Estado das Comunidades Portuguesas, José Luís Carneiro, viajou para a Beira, onde dezenas de portugueses perderam casas e bens devido ao ciclone Idai, para acompanhar o levantamento das necessidades e o primeiro apoio às populações afetadas.
No Zimbabué, as autoridades contabilizaram pelo menos 100 mortos e centenas de desaparecidos, enquanto no Maláui as únicas estimativas conhecidas apontam para pelo menos 56 mortos e 577 feridos.
Tagus Park – Edifício Tecnologia 4.1
Avenida Professor Doutor Cavaco Silva, nº 71 a 74
2740-122 – Porto Salvo, Portugal
online@medianove.com"
2019-03-20,Idai: Empresário português nunca viu “nada disto” em 23 anos em Moçambique,"O Nhumba Yathu (‘A nossa casa’ no dialeto local) era um dos restaurantes que foi varrido da praia pelo Idai que devastou mais de 90% da cidade da Beira, segundo a Cruz Vermelha Internacional.
“A cidade da Beira está completamente destruída”, confirma o português Jorge Fernandes, proprietário do agora desaparecido Nhumba Yathu.
O empresário, que, “por sorte"", vivia num primeiro andar, estava em casa com a família quando o ciclone tropical Idai atingiu a Beira, a cidade moçambicana mais afetada pela catástrofe.
Entre quinta e sexta-feira, a ventania começou a aumentar de intensidade “por volta do meio dia, acompanhada de chuvas fortes, e só começou a abrandar no dia seguinte às seis da manhã”, contou.
“Nunca apanhei isto. Passei às vezes ventos fortes, mas não era nada que se comparasse com isto”, relatou Jorge Fernandes à Lusa, salientando que nunca tinha visto a cidade toda inundada.
O empresário refugiou-se com os três filhos e a mulher em casa de amigos e disse não ter conhecimento de mortos ou feridos entre os portugueses.
Nos dias que se seguiram à passagem do Idai, apesar de continuar a chover com intensidade, Jorge Fernandes tentou recolher alguns bens e “aproveitar aquilo que restava”.
O restaurante dispunha de uma reserva de água e alimentos, que foram distribuídos pelos amigos “com gerador, para não se estragar a comida”, mas Jorge Fernandes mostra-se preocupado com os próximos dias, sobretudo porque a água começa a escassear.
“Agora vai faltar tudo”, constata.
Embora esteja numa casa com gerador, Jorge Fernandes afirma que a maior parte das pessoas não dispõem deste tipo de equipamento e alerta para a escassez de água.
“Para a água mineral está difícil porque essa água vinha de Chimoio e a estrada está cortada, as pessoas têm dificuldade em adquirir água e a água da companhia não sai”, afirma.
Os habitantes da Beira só agora começam a aperceber-se da dimensão da tragédia.
“Só hoje praticamente é que conseguimos ter televisão e começamos a perceber o que se passou. Não tínhamos informações, não temos dados móveis, nem rede, não temos energia”, desabafou o empresário.
Em Moçambique, o Presidente da República, Filipe Nyusi, anunciou na terça-feira que mais de 200 pessoas morreram e 350 mil “estão em situação de risco”, tendo decretado o estado de emergência nacional.
O país vai ainda cumprir três dias de luto nacional, até sexta-feira.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou na terça-feira que pelo menos 400 mil pessoas estão desalojadas na Beira, em consequência do ciclone, considerando tratar-se da “pior crise” do género no país.
O secretário de Estado das Comunidades Portuguesas, José Luís Carneiro, viajou para a Beira, onde dezenas de portugueses perderam casas e bens devido ao ciclone Idai, para acompanhar o levantamento das necessidades e o primeiro apoio às populações afetadas.
O ciclone atingiu também o Maláui e o Zimbabué, totalizando os três países mais de 350 mortos.
Comentários"
2019-03-20,Nações Unidas aprovam ajuda de 20 milhões de dólares para países afetados pelo Idai,"A maior parte dos 20 milhões de dólares, verba proveniente do Fundo Central de Resposta a Emergências (CERF), servirá para “impulsionar a resposta imediata às populações em Moçambique, o país mais atingido”, segundo informação disponível na página oficial do Gabinete de Coordenação dos Assuntos Humanitários da ONU (OCHA, na sigla em inglês).
Pelo menos 300 pessoas morreram na passagem do ciclone Idai por aqueles três países da África austral, onde os socorristas se desdobram agora em esforços para salvar milhares de pessoas que continuam refugiadas em cima de telhados e árvores.
“Os fundos do CERF irão complementar os esforços imediatos dos três governos para fornecer ajuda de emergência às comunidades afetadas, incluindo cuidados de saúde, segurança alimentar, proteção, nutrição e educação”, disse Mark Lowcock, citado num comunicado do OCHA.
“Serão priorizados os grupos vulneráveis como as crianças, as grávidas e lactantes, pessoas com deficiências ou com doenças crónicas”, acrescentou Mark Lowcock.
Os fundos irão servir também para apoiar as organizações humanitárias no financiamento das logística e das comunicações no terreno, bem como na disponibilização de água potável e assistência médica para reduzir o risco de doenças transmissíveis pela água.
Mark Lowcock reconheceu que a alocação de fundos do CERF permite acelerar a resposta, mas que tal será insuficiente face à previsível escalada das necessidades, apelando a contribuições dos doadores.
As populações afetadas nos três países irão precisar de assistência alimentar também a médio prazo, uma vez que as inundações destruíram quase por completo as colheitas deste ano.
O CERF reúne as contribuições de doadores de todo o mundo num único fundo que permite financiar ajuda humanitária de emergência em situações de crise.
Em Moçambique, o Presidente da República, Filipe Nyusi, anunciou na terça-feira que mais de 200 pessoas morreram e 350 mil “estão em situação de risco”, tendo decretado o estado de emergência nacional.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou na terça-feira que pelo menos 400 mil pessoas estão desalojadas na Beira, em consequência do ciclone, considerando tratar-se da “pior crise” do género no país.
No Zimbabué, foram contabilizados mais de 100 mortos e mais de 200 feridos, com as estimativas a apontarem para mais de 500 desaparecidos, enquanto no Maláui as únicas estimativas conhecidas apontam para pelo menos 56 mortos e 577 feridos.
Comentários"
2019-03-20,Idai: Câmara de Lisboa concede apoio de 150 mil euros a Moçambique,"Em comunicado, a autarquia apela ""à solidariedade de todos para com aquele país"" e informa que definiu como pontos de recolha de donativos diversos quartéis do Regimento de Sapadores Bombeiros da cidade: D. Carlos I, Martim Moniz, Graça, Defensores de Chaves, Santo Amaro, Monsanto, Alvalade, Benfica, Marvila, Encarnação e Alta Lisboa.
O município nota ainda que, ""de acordo com as autoridades moçambicanas, os donativos em géneros mais prioritários para as populações afetadas"" são essencialmente medicamentos para infeções gastrointestinais e analgésicos, produtos alimentares enlatados com período de validade prolongado, produtos para o tratamento de água e produtos de higiene pessoal e limpeza de instalações.
A passagem do ciclone Idai em Moçambique, Maláui e Zimbabué já provocou mais de 300 mortos, segundo balanços provisórios divulgados pelos respetivos governos.
Em Moçambique, o Presidente da República, Filipe Nyusi, anunciou na terça-feira que mais de 200 pessoas morreram e 350 mil “estão em situação de risco”, tendo decretado o estado de emergência nacional.
O país vai ainda cumprir três dias de luto nacional, até sexta-feira.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou na terça-feira que pelo menos 400 mil pessoas estão desalojadas na Beira, em consequência do ciclone, considerando tratar-se da “pior crise” do género no país.
O secretário de Estado das Comunidades Portuguesas, José Luís Carneiro, viajou para a Beira, onde dezenas de portugueses perderam casas e bens devido ao ciclone Idai, para acompanhar o levantamento das necessidades e o primeiro apoio às populações afetadas.
No Zimbabué, as autoridades contabilizaram pelo menos 100 mortos e mais de 200 desaparecidos, enquanto no Malaui as únicas estimativas conhecidas apontam para pelo menos 56 mortos e 577 feridos.
Comentários"
2019-03-20,Moçambique considera insuficientes os apoios internacionais para prevenir desastres como o ciclone Idai,"No seu discurso, sem nunca se referir especificamente ao Idai, no primeiro dia da conferência Sul-Sul da Cooperação que decorre na capital argentina, o ministro moçambicano lamentou também a falta de acesso a tecnologias, como barreiras marítimas, para diminuir o impacto de ciclones e tempestades.
“Há desafios prevalecentes em muitos países em desenvolvimento, particularmente nas nações africanas, referentes ao financiamento inadequado para aumentar o investimento social e económico”, mas também um “limitado acesso à tecnologia para prevenir desastres naturais”, apontou o ministro moçambicano, num dia em que o seu país enfrenta uma tragédia que poderá causar milhares de mortos.
José Pacheco elogiou a Cooperação Triangular como um valor acrescido à cooperação entre os países, mas salientou que esses desafios exigem recursos financeiros.
“Os desafios exigem de nós um esforço conjunto para fortalecer a cooperação Sul-Sul, alavancando, assim, os recursos disponíveis para os países em desenvolvimento para melhor atender à Agenda de Desenvolvimento Sustentável de 2030″, pediu.
O ministro explicou que o setor-chave de Moçambique, um dos que mais iniciativas de cooperação receberam, é a agricultura, coluna vertebral da economia moçambicana, responsável por 24% do PIB e por empregar 70% da população.
José Pacheco deu três exemplos de cooperação que o país reconhece como os mais importantes – China, Brasil e Vietname – todos com financiamento e transferência de tecnologia.
“Moçambique foi o primeiro país em instalar um Centro de Demonstração de Tecnologia Agrícola (ATDC), financiado pela China, onde os especialistas moçambicanos e chineses têm trabalhado lado a lado para impulsionar a produtividade da agricultura no país”, disse.
“Outro ator de destaque da Cooperação Sul-Sul e Triangular em Moçambique é o Brasil que financiou, em conjunto com o Programa das Nações Unidas para o Desenvolvimento (PNUD, na sigla inglesa), a construção e instalação do primeiro Banco de Leite Materno no país”, explicou, salientando que o projeto incluiu a transferência de tecnologia brasileira e marcou um progresso sem precedentes para reduzir a mortalidade materna, neonatal e infantil.
No caso do Vietname, o apoio ajudou a aumentar os níveis de produtividade em arroz e vegetais, explicou o ministro
Em Moçambique, o Presidente da República, Filipe Nyusi, anunciou hoje que mais de 200 pessoas morreram e 350 mil “estão em situação de risco”, tendo decretado o estado de emergência nacional.
O país vai ainda cumprir três dias de luto nacional, até sexta-feira.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou que pelo menos 400.000 pessoas estão desalojadas na Beira, em consequência do ciclone, considerando que se trata da “pior crise humanitária no país”.
Comentários"
2019-03-20,Ciclone Idai: Ministro dos Negócios Estrangeiros sem registo de vítimas portuguesas no Zimbabué,"Além de Moçambique, onde foram contabilizados 202 mortos, também o Zimbabué e o Maláui foram afetados pelo ciclone. Os registos oficiais referem pelo menos 100 mortos no Zimbabué, enquanto no Maláui as estimativas apontam para 56 vítimas mortais.
""No Zimbabué vive também uma importante comunidade portuguesa"", afirmou Santos Silva, que falava hoje, em Lisboa, ao jornalistas, tendo acrescentado que, de acordo com as informações mais recentes da embaixada portuguesa em Harare, não há registo de vítimas de nacionalidade portuguesa.
O ministro destacou, por outro lado, que o facto de 30 portugueses estarem ainda por localizar na Beira não significa que estejam desaparecidos e deu como exemplo a própria equipa consular portuguesa naquela cidade moçambicana, que esteve incontactável nos três dias que se seguiram à passagem do ciclone, por dificuldades de comunicação.
""Nós próprios, devido às dificuldades de comunicações só conseguimos contactar o nosso cônsul na Beira três dias depois do início da tragédia. Por isso, o facto de haver neste momento na embaixada de Portugal em Moçambique trinta pedidos de localização de portugueses cujos familiares ainda não conseguiram contactar, não quer dizer outra coisa que não que ainda não possível estabelecer comunicação"", frisou.
Segundo Santos Silva, o secretário de Estado das Comunidades Portuguesas, José Luís Carneiro, está ""no terreno"" a ""inteirar-se da situação"" e a fazer um levantamento dos estragos, ""que são substanciais"" e extensivos ao próprio consulado português que ficou ""extremamente danificado"".
Quanto às casas de cidadãos portugueses ""não há ainda um registo rigoroso"", mas que poderão ser várias dezenas.
O tutelar da pasta dos Negócios Estrangeiros salientou que ""toda a ajuda foi disponibilizada à medida das condições físicas que existiam para o fazer"", nomeadamente desde que foi reaberta a via de comunicação aérea com a Beira.
""Temos reagido com uma dupla preocupação: atender aos interesses específicos da nossa comunidade residente naquela região, mas também às necessidades muito prementes dos nossos irmãos moçambicanos"", destacou o ministro.
Santos Silva adiantou igualmente que os C-130 (aviões militares) que o governo português vai enviar para Moçambique ""podem"" regressar a Portugal ""com as pessoas que for necessário repatriar ou deslocar entre pontos do território moçambicano"", em coordenação com as autoridades moçambicanas.
No centro e norte de Moçambique existem mais de 6.000 portugueses inscritos nos serviços consulares, estimando-se que 2.500 residam na Beira, a zona mais afetada.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
Comentários"
2019-03-20,Ciclone Idai: Marcelo Rebelo de Sousa presente na partida de força militar portuguesa para Moçambique,"O chefe de Estado dirigiu uma mensagem aos militares portugueses que hoje partem, cumprimentando-os no final.
Marcelo Rebelo de Sousa descreveu esta missão como ""fraterna"" e solidária, expressando a sua confiança de que o grupo ""mostrará a excecional competência dos militares portugueses"".
O Presidente da República pediu às forças que levem ""dois abraços"": ""Um abraço de quem há mais de 50 anos conhece bem e ama aquela terra e aquela gente"" e um ""abraço do Presidente da República e Comandante Supremo das Forças Armadas"" portuguesas.
Também o ministro da Defesa esteve presente no aeroporto de Figo Maduro para desejar ""toda a sorte"" e dizer aos militares que Portugal sabe que darão o seu ""melhor"".
João Gomes Cravinho disse que Portugal dá, desta forma, ""uma demonstração de solidariedade com um país irmão"", recordando que ""hoje segue esta missão militar - a primeira - e amanhã seguirá outra"".
Ainda esta noite, o Marcelo Rebelo de Sousa tinha falado com o seu homólogo moçambicano, para se inteirar da situação no país africano após a passagem do ciclone Idai, cujas consequências está a acompanhar “em estreita colaboração” com Governo português.
“O Presidente Marcelo Rebelo de Sousa falou, de novo esta noite, com o Presidente da República de Moçambique, Filipe Nyusi, para se inteirar da situação após a passagem do ciclone Idai”, refere uma nota publicada no site da presidência.
Segundo a mesma nota, “o Presidente moçambicano, que se encontra na zona afetada, informou o chefe de Estado sobre a evolução da situação e agradeceu os contributos do Governo português”.
“O Presidente da República continua a acompanhar a evolução da tragédia em estreita colaboração com o Governo português”, acrescenta Marcelo Rebelo de Sousa.
O anúncio do envio de uma força de reação rápida foi feito hoje, em Lisboa, pelo ministro dos Negócios Estrangeiros, Augusto Santos Silva, em declarações aos jornalistas, tendo acrescentado que um segundo avião C-130 português estará em condições de voar para Moçambique a partir de quinta-feira, com mais equipas de apoio.
A passagem do ciclone Idai em Moçambique, Maláui e Zimbabué já provocou mais de 300 mortos, segundo balanços provisórios divulgados pelos respetivos governos desde segunda-feira.
O Presidente de Moçambique, Filipe Nyusi, anunciou na terça-feira que mais de 200 pessoas morreram e 350 mil “estão em situação de risco”, tendo decretado o estado de emergência nacional.
O país vai ainda cumprir três dias de luto nacional, até sexta-feira.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou na terça-feira que pelo menos 400.000 pessoas estão desalojadas na Beira, em consequência do ciclone, considerando que se trata da “pior crise humanitária no país"".
*Com agência Lusa
Comentários"
2019-03-21,Idai: ONU indica que ajuda inicial de emergência é de 40 milhões de dólares,"“O Programa Alimentar Mundial (PAM) já iniciou distribuições na Beira e os grupos de apoio à saúde estão a responder junto das instalações médicas afetadas, incluindo no Hospital Central da Beira”, disse a delegação da ONU em Moçambique alertando em particular para a situação das mulheres e crianças.
O comunicado adianta que “segundo o Fundo de População das Nações Unidas (UNFPA) a situação pode [fazer] aumentar a mortalidade das mulheres grávidas e recém-nascidos devido à falta de condições de higiene, recursos e dificuldade de acessos”.
As Nações Unidas receiam ainda a existência do risco de virem também a aumentar o número de violações de mulheres.
“As Nações Unidas e os parceiros da ONU apelaram a uma ajuda inicial de 40,8 milhões de dólares (35,4 milhões de euros) para a ajuda de emergência às 400 mil pessoas que, segundo as estimativas, foram afetadas pelo Ciclone Tropical Idai. Este número pode vir a aumentar nos próximos dias assim que começar a ser conhecida a extensão da devastação”, indica o documento.
No comunicado, Marcoluigi Corsi, das Nações Unidas em Moçambique, sublinha sobretudo a situação das populações isoladas pelas cheias.
“Por estrada a cidade da Beira continua inacessível e muitas populações ficaram isoladas devido à subida do nível das águas”, indica.
A passagem do ciclone Idai em Moçambique, Maláui e Zimbabué já provocou mais de 300 mortos, segundo balanços provisórios divulgados pelos respetivos governos.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou na terça-feira que pelo menos 400 mil pessoas estão desalojadas na Beira, em consequência do ciclone, considerando tratar-se da ""pior crise"" do género no país.
Comentários"
2019-03-21,"Idai: Ministro da Defesa diz que apoios serão ""à medida das necessidades"" de Moçambique","“Existe um conjunto de manifestações de solidariedade por parte da sociedade civil, de organizações não-governamentais e muitos ministérios. A Autoridade Nacional de Proteção Civil (ANPC) terá a responsabilidade de fazer a triagem de material e pessoal que seguirá no segundo avião”, disse o ministro.
João Gomes Cravinho esteve presente, assim como o Presidente da República, Marcelo Rebelo de Sousa, na partida da força de reação imediata portuguesa constituída por 25 elementos dos fuzileiros, dez do exército, três da força aérea e dois da GNR, a bordo de um avião C-130, para apoiar as operações em Moçambique, que partiu hoje do aeródromo de trânsito de Figo Maduro, em Lisboa.
Esta equipa, que leva a bordo dez botes, vai realizar missões de busca e salvamento, apoio às vítimas, distribuição de medicamentos e alimentos.
“Já temos médicos, enfermeiros e medicamentos neste primeiro avião. Depois vai seguir mais. Temos escassez de informação e à medida que esta se torne mais clara, de certeza que vamos responder à altura”, garantiu, acrescentando que mais pessoas e material podem seguir por outras vias em caso de necessidade.
Para o dia de hoje está prevista a partida de um outro C-130 para Moçambique.
O ministro da Defesa explicou que existem pedidos de equipamentos e pessoas para ajudar a identificar os cadáveres, explicando que vai seguir para Moçambique equipamento do Instituto Nacional de Medicina Legal e Ciências Forenses e pessoal habilitado para “fazer as identificações necessárias”, apesar de salientar que a primeira urgência é “resgatar pessoas com vida”.
João Gomes Cravinho deixou também palavras de elogio aos militares portugueses que partiram, lembrando o trabalho que já tinham efetuado durante as cheias que afetaram o país africano em 2000.
A passagem do ciclone Idai em Moçambique, Maláui e Zimbabué já provocou mais de 300 mortos, segundo balanços provisórios divulgados pelos respetivos governos desde segunda-feira.
O Presidente de Moçambique, Filipe Nyusi, anunciou na terça-feira que mais de 200 pessoas morreram e 350 mil “estão em situação de risco”, tendo decretado o estado de emergência nacional.
O país cumpre três dias de luto nacional até sexta-feira.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou na terça-feira que pelo menos 400.000 pessoas estão desalojadas na Beira, em consequência do ciclone, considerando que se trata da “pior crise humanitária no país"".
Comentários"
2019-03-21,"Idai: “O Presidente Nyusi estava muito grato e sensível ao apoio português"", contou Marcelo","“Senti que o Presidente Nyusi continuava a viver intensamente uma situação que é difícil, mas no que respeitava a Manica e Tete a perspetiva era diferente de Sofala. Está já com um pensamento virado para a reconstrução, sabendo que ainda havia muito a apurar e a esperar nos próximos dias”, disse Marcelo Rebelo de Sousa, que conversou com o Presidente de Moçambique na noite de quarta-feira para se inteirar da situação após a passagem do ciclone Idai.
O Presidente da República esteve presente na partida da força de reação imediata portuguesa constituída por 25 elementos dos fuzileiros, dez do exército, três da força aérea e dois da GNR, a bordo de um avião C-130, para apoiar as operações em Moçambique, que descolou hoje do aeródromo de trânsito de Figo Maduro, em Lisboa.
A equipa, que leva a bordo dez botes, vai realizar missões de busca e salvamento, apoio às vítimas, distribuição de medicamentos e alimentos.
“O Presidente Nyusi estava muito grato e sensível ao apoio português. Senti-o mais otimista e mais mobilizado que em telefonemas anteriores”, salientou no local, depois de cumprimentar todos os elementos da força.
Em relação às barragens, o chefe de Estado disse que o seu homólogo moçambicano vai estar hoje em Cahora Bassa para acompanhar a situação.
“Está em contacto permanente com as autoridades do Zimbabué para monitorizar e controlar o que podia ser um problema, mas achei que estava mais sereno e confiante quanto a essa matéria”, afirmou.
Sobre a possibilidade de existirem portugueses desaparecidos em Moçambique, Marcelo Rebelo de Sousa referiu que o problema é a falta de comunicações.
“Em rigor não se trata tanto de desaparecidos, é mais problemas de comunicação. Existem problemas de comunicação e de energia, que são graves, existem dificuldades de comunicar com as pessoas, dificuldade de comunicar com alguns portugueses”, frisou.
Marcelo Rebelo de Sousa deixou ainda palavras de agradecimento e de incentivo aos militares que partiram para Moçambique e lembrou as suas ligações ao país africano.
“Cheguei a dizer que era a minha segunda pátria. Em adolescente conheci bem Moçambique, andei por aquelas terras”, concluiu.
Além do avião que partiu esta noite, pouco depois da meia-noite, um segundo avião C-130 português estará em condições de voar para Moçambique ao longo do dia de hoje, com mais equipas de apoio.
A passagem do ciclone Idai em Moçambique, Maláui e Zimbabué já provocou mais de 300 mortos, segundo balanços provisórios divulgados pelos respetivos governos desde segunda-feira.
O Presidente de Moçambique, Filipe Nyusi, anunciou na terça-feira que mais de 200 pessoas morreram e 350 mil “estão em situação de risco”, tendo decretado o estado de emergência nacional.
O país cumpre três dias de luto nacional, até sexta-feira.
O Idai, com fortes chuvas e ventos de até 170 quilómetros por hora, atingiu a Beira (centro de Moçambique) na quinta-feira à noite, deixando os cerca de 500 mil residentes na quarta maior cidade do país sem energia e linhas de comunicação.
A Cruz Vermelha Internacional indicou na terça-feira que pelo menos 400.000 pessoas estão desalojadas na Beira, em consequência do ciclone, considerando que se trata da “pior crise humanitária no país"".
Comentários"
